3.905	3.905	3.905	90.	90.	90.
0	0	38	0.	0.	0.	0.4	1.0
1	0	22	0.5	0.5	0.5	0.4	1.0
2	0	8	0.5	0.5	0.0	0.4	1.0
3	0	8	0.	0.5	0.5	0.4	1.0
4	0	8	0.5	0.	0.5	0.4	1.0
